timestamp,src_ip,query,qtype,rcode,answers,ttl,label,attack_type
2026-01-30T21:46:56Z,10.136.122.158,github.com,A,NOERROR,2,84979,0,
2026-01-27T02:34:38Z,192.168.235.151,microsoft.com,A,NOERROR,3,36398,0,
2026-01-06T11:08:39Z,192.168.130.79,wikipedia.org,TXT,NOERROR,1,56959,0,
2026-01-27T01:34:53Z,192.168.239.80,wikipedia.org,AAAA,NXDOMAIN,0,45310,0,
2026-01-07T23:24:18Z,10.59.95.51,microsoft.com,A,NOERROR,1,7078,0,
2026-01-08T22:14:45Z,192.168.200.9,amazon.in,A,NOERROR,3,53652,0,
2026-01-24T17:12:58Z,10.172.163.207,stackoverflow.com,A,NOERROR,1,16906,0,
2026-01-08T16:31:00Z,10.227.33.203,amazon.in,CNAME,NOERROR,3,81368,0,
2026-01-26T13:29:55Z,192.168.31.254,example.com,A,NOERROR,3,7253,0,
2026-01-20T03:17:47Z,10.183.179.233,workspace.local,A,NOERROR,3,49610,0,
2026-01-22T13:01:59Z,172.21.155.157,amazon.in,A,NOERROR,2,55525,0,
2026-01-15T08:40:13Z,10.149.98.237,google.com,A,NOERROR,2,85773,0,
2026-01-02T00:31:56Z,192.168.212.196,cloudflare.com,A,NOERROR,3,66995,0,
2026-01-02T00:18:59Z,192.168.218.191,amazon.in,A,NOERROR,3,18695,0,
2026-01-24T13:55:36Z,172.26.105.77,example.com,A,NOERROR,3,75933,0,
2026-01-10T12:18:09Z,172.21.26.228,workspace.local,A,NOERROR,3,64806,0,
2026-01-18T01:41:59Z,192.168.125.131,amazon.in,A,NOERROR,2,39630,0,
2026-01-07T09:42:39Z,192.168.243.102,workspace.local,A,NOERROR,3,59307,0,
2026-01-19T21:19:47Z,192.168.218.191,wikipedia.org,A,NOERROR,1,46603,0,
2026-01-21T23:20:49Z,10.136.122.158,google.com,A,NOERROR,2,43085,0,
2026-01-07T01:02:54Z,172.29.207.89,github.com,A,NOERROR,3,29348,0,
2026-01-24T03:06:00Z,10.146.242.106,cloudflare.com,A,NOERROR,3,70411,0,
2026-01-18T19:46:12Z,192.168.229.31,amazon.in,TXT,NOERROR,3,64564,0,
2026-01-02T03:18:26Z,192.168.119.241,google.com,A,NOERROR,2,26687,0,
2026-01-05T03:47:37Z,192.168.187.175,example.com,A,NOERROR,1,47309,0,
2026-01-06T18:01:22Z,172.29.98.242,cloudflare.com,A,NOERROR,2,86206,0,
2026-01-10T00:22:21Z,10.104.137.183,cloudflare.com,A,NOERROR,2,75525,0,
2026-01-31T03:07:29Z,10.206.3.239,workspace.local,TXT,NOERROR,1,64225,0,
2026-01-06T01:56:21Z,192.168.131.197,example.com,A,NOERROR,3,23014,0,
2026-01-28T05:33:26Z,10.139.212.34,example.com,A,NOERROR,3,69085,0,
2026-01-02T05:31:10Z,192.168.208.79,workspace.local,AAAA,NOERROR,3,48425,0,
2026-01-20T08:47:27Z,192.168.244.214,github.com,A,NOERROR,2,27950,0,
2026-01-10T06:49:25Z,192.168.253.4,example.com,A,NOERROR,2,59496,0,
2026-01-02T12:06:41Z,10.57.85.237,google.com,A,NOERROR,2,65730,0,
2026-01-02T19:04:46Z,10.204.29.130,stackoverflow.com,A,NOERROR,3,55421,0,
2026-01-22T18:39:53Z,172.23.156.231,github.com,A,NXDOMAIN,0,81584,0,
2026-01-01T10:12:53Z,192.168.218.191,0cqg2hhvs9jcspk.in,A,NOERROR,3,80001,0,
2026-01-22T14:00:19Z,83.77.118.63,workspace.local,A,NOERROR,1,62501,0,
2026-01-24T14:18:14Z,192.168.157.244,github.com,A,NOERROR,2,3099,0,
2026-01-05T02:24:42Z,10.90.168.177,google.com,CNAME,NOERROR,2,49822,0,
2026-01-02T02:00:39Z,172.19.208.20,workspace.local,A,NOERROR,1,71506,0,
2026-01-08T18:17:38Z,192.168.222.215,example.com,CNAME,NOERROR,1,19813,0,
2026-01-26T21:26:14Z,172.29.36.18,wikipedia.org,A,NOERROR,3,24835,0,
2026-01-19T13:55:04Z,172.28.170.236,workspace.local,TXT,NOERROR,1,80241,0,
2026-01-09T06:22:53Z,172.25.235.54,github.com,A,NOERROR,1,56901,0,
2026-01-26T21:26:20Z,10.185.164.180,cloudflare.com,TXT,NOERROR,1,16566,0,
2026-01-19T16:09:25Z,128.224.1.84,klgtsvd858qst.com,A,NOERROR,2,71460,0,
2026-01-19T13:56:28Z,10.196.4.23,cloudflare.com,MX,NOERROR,3,7143,0,
2026-01-20T16:37:38Z,172.21.112.61,google.com,A,NOERROR,1,47800,0,
2026-01-20T07:37:47Z,192.168.90.169,wikipedia.org,AAAA,NOERROR,2,24365,0,
2026-01-04T18:14:35Z,172.29.207.89,amazon.in,A,NOERROR,1,16561,0,
2026-01-15T01:27:09Z,10.253.252.23,wikipedia.org,A,NOERROR,2,9534,0,
2026-01-19T01:33:48Z,192.168.26.218,amazon.in,A,NOERROR,2,43851,0,
2026-01-22T07:05:27Z,192.168.131.85,y3t7oiuph9gjcnp.net,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-14T22:26:38Z,172.28.38.124,stackoverflow.com,A,NOERROR,2,79305,0,
2026-01-12T21:14:22Z,192.168.22.244,stackoverflow.com,A,NOERROR,2,10255,0,
2026-01-01T10:38:35Z,192.168.4.176,wikipedia.org,A,NOERROR,2,10197,0,
2026-01-09T06:56:43Z,10.58.223.183,example.com,A,NOERROR,2,616,0,
2026-01-19T16:27:57Z,10.52.224.168,google.com,A,NOERROR,1,61545,0,
2026-01-08T15:37:35Z,114.223.7.161,workspace.local,A,NOERROR,2,67374,0,
2026-01-01T19:47:53Z,10.92.58.192,t3oyx17gzhlwfbyw6e.in,A,NOERROR,1,7842,0,
2026-01-03T10:15:29Z,10.15.69.139,google.com,CNAME,NOERROR,2,9377,0,
2026-01-20T03:34:14Z,172.21.155.157,example.com,MX,NOERROR,1,19571,0,
2026-01-12T02:50:04Z,73.243.162.135,google.com,A,NOERROR,1,28276,0,
2026-01-31T09:49:17Z,192.168.212.196,cloudflare.com,A,NOERROR,2,80440,0,
2026-01-24T16:28:42Z,10.185.164.180,cloudflare.com,A,NOERROR,3,56140,0,
2026-01-21T15:51:10Z,10.215.79.66,github.com,A,NOERROR,1,75070,0,
2026-01-05T02:06:16Z,10.68.141.180,n0d7lynr2pdg9ivxh.org,A,NOERROR,2,9265,0,
2026-01-21T10:13:29Z,10.90.104.114,example.com,A,NOERROR,3,53592,0,
2026-01-06T02:34:28Z,192.168.239.80,github.com,A,NOERROR,1,71882,0,
2026-01-15T10:11:09Z,10.149.98.237,cloudflare.com,A,NOERROR,2,27570,0,
2026-01-18T08:37:02Z,192.168.244.214,cloudflare.com,A,NOERROR,3,26279,0,
2026-01-23T09:20:53Z,172.20.31.23,cloudflare.com,A,NOERROR,3,82148,0,
2026-01-22T03:46:38Z,192.168.175.29,cloudflare.com,A,NOERROR,2,26362,0,
2026-01-27T17:33:56Z,172.20.35.59,google.com,A,NOERROR,1,83214,0,
2026-01-10T21:03:22Z,10.206.3.239,github.com,A,NOERROR,2,29357,0,
2026-01-14T02:18:37Z,10.5.68.8,stackoverflow.com,A,NOERROR,1,75766,0,
2026-01-16T07:46:58Z,192.168.23.36,wikipedia.org,A,NOERROR,2,37743,0,
2026-01-25T14:03:42Z,172.21.217.67,stackoverflow.com,A,NOERROR,2,5014,0,
2026-01-08T05:28:22Z,172.16.135.251,stackoverflow.com,A,NOERROR,2,22922,0,
2026-01-05T17:30:20Z,10.92.58.192,wikipedia.org,A,NOERROR,2,81938,0,
2026-01-11T23:36:57Z,10.255.206.188,github.com,A,NOERROR,1,54129,0,
2026-01-02T10:49:24Z,192.168.124.205,cloudflare.com,A,NOERROR,1,5856,0,
2026-01-28T19:15:40Z,172.26.105.126,microsoft.com,A,NOERROR,2,40963,0,
2026-01-09T09:15:29Z,192.168.235.151,microsoft.com,A,NOERROR,3,34166,0,
2026-01-11T16:02:35Z,10.236.63.131,m9jom7j0rh68t7.org,A,NOERROR,1,34191,0,
2026-01-01T04:42:56Z,172.29.207.89,workspace.local,A,NOERROR,2,33982,0,
2026-01-28T22:59:18Z,10.165.71.98,wikipedia.org,AAAA,NOERROR,2,54246,0,
2026-01-06T06:31:07Z,192.168.253.4,wikipedia.org,A,NOERROR,3,1639,0,
2026-01-06T04:45:20Z,172.22.12.19,workspace.local,MX,NOERROR,3,29117,0,
2026-01-31T00:48:08Z,192.168.142.88,microsoft.com,A,NXDOMAIN,0,13641,0,
2026-01-20T04:59:34Z,192.168.46.51,microsoft.com,MX,NOERROR,2,7104,0,
2026-01-11T17:27:30Z,192.168.82.90,workspace.local,AAAA,NOERROR,1,4535,0,
2026-01-05T07:34:23Z,172.18.202.132,cloudflare.com,A,NOERROR,2,80821,0,
2026-01-24T11:17:11Z,192.168.2.168,google.com,A,NOERROR,3,47903,0,
2026-01-22T07:55:27Z,192.168.131.85,ts5eo31s54ynv.com,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-13T15:48:54Z,10.185.164.180,microsoft.com,A,NOERROR,1,48602,0,
2026-01-10T04:22:40Z,10.214.233.73,google.com,AAAA,NOERROR,2,78589,0,
2026-01-05T05:55:38Z,172.23.156.231,amazon.in,A,NOERROR,3,13444,0,
2026-01-08T09:12:30Z,202.216.71.100,wikipedia.org,A,NOERROR,2,72719,0,
2026-01-28T18:46:13Z,192.168.99.150,github.com,A,NOERROR,1,24726,0,
2026-01-28T08:18:41Z,10.115.237.27,stackoverflow.com,A,NOERROR,1,9284,0,
2026-01-18T12:00:51Z,192.168.103.29,workspace.local,A,NOERROR,1,55656,0,
2026-01-12T01:08:25Z,10.242.117.238,stackoverflow.com,MX,NOERROR,1,50382,0,
2026-01-21T16:27:49Z,192.168.253.4,github.com,AAAA,NOERROR,3,15412,0,
2026-01-31T02:17:30Z,172.29.193.196,cloudflare.com,A,NOERROR,3,9945,0,
2026-01-08T18:16:18Z,10.160.188.165,cloudflare.com,A,NOERROR,1,18219,0,
2026-01-24T05:50:23Z,172.24.1.102,wikipedia.org,A,NXDOMAIN,0,25569,0,
2026-01-01T16:04:57Z,172.21.130.50,sadqu751ssnjnru4.in,A,NOERROR,3,54357,0,
2026-01-11T17:08:16Z,172.25.145.217,google.com,A,NOERROR,1,16033,0,
2026-01-31T10:47:57Z,192.168.182.124,github.com,A,NOERROR,1,11175,0,
2026-01-16T03:53:58Z,192.168.182.124,github.com,TXT,NOERROR,2,47225,0,
2026-01-22T07:06:33Z,192.168.131.85,8rbe187vjp.org,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-23T03:48:01Z,36.163.128.127,workspace.local,MX,NOERROR,1,85991,0,
2026-01-24T10:15:16Z,192.168.161.74,cloudflare.com,A,NOERROR,1,67082,0,
2026-01-19T15:14:35Z,192.168.94.19,example.com,A,NOERROR,2,19548,0,
2026-01-01T08:14:42Z,172.23.156.231,microsoft.com,CNAME,NOERROR,3,75534,0,
2026-01-01T15:02:09Z,172.31.161.164,amazon.in,A,NOERROR,1,9001,0,
2026-01-06T10:01:18Z,172.18.15.148,github.com,A,NOERROR,2,26868,0,
2026-01-11T06:09:50Z,140.50.205.252,example.com,A,NOERROR,1,24206,0,
2026-01-21T22:26:14Z,192.168.23.36,stackoverflow.com,TXT,NOERROR,3,85636,0,
2026-01-06T18:52:19Z,192.168.187.175,stackoverflow.com,A,NOERROR,3,14752,0,
2026-01-10T08:39:24Z,192.168.200.9,wqqzf0epio.io,A,NOERROR,1,81026,0,
2026-01-24T06:43:56Z,184.19.42.86,google.com,TXT,NOERROR,1,2070,0,
2026-01-22T07:52:15Z,192.168.131.85,k3gcuttxo092t4.net,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-20T01:58:20Z,172.28.209.133,google.com,A,NOERROR,2,21148,0,
2026-01-11T17:57:26Z,72.89.40.101,google.com,TXT,NOERROR,3,71842,0,
2026-01-12T11:25:42Z,214.133.94.207,microsoft.com,A,NOERROR,2,40394,0,
2026-01-11T20:54:44Z,10.30.248.5,cloudflare.com,A,NOERROR,3,23253,0,
2026-01-22T07:04:24Z,192.168.131.85,hr009u3vy7ep.com,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-07T19:31:27Z,172.30.40.236,cloudflare.com,A,NOERROR,2,79777,0,
2026-01-16T19:47:12Z,192.168.57.80,stackoverflow.com,MX,NOERROR,3,43486,0,
2026-01-22T07:58:03Z,192.168.131.85,q619dq0clnbul6.com,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-31T07:23:10Z,10.185.164.180,example.com,A,NOERROR,2,41443,0,
2026-01-31T12:07:12Z,172.22.24.10,github.com,A,NOERROR,1,56896,0,
2026-01-01T06:05:14Z,192.168.141.152,github.com,AAAA,NOERROR,3,57773,0,
2026-01-22T07:12:12Z,192.168.131.85,7u9c9w6p6o87fmssf1.net,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-27T09:47:36Z,10.52.181.244,example.com,TXT,NOERROR,1,68644,0,
2026-01-25T17:15:33Z,10.155.152.227,github.com,CNAME,NOERROR,2,45401,0,
2026-01-13T11:57:10Z,172.26.105.126,wikipedia.org,A,NOERROR,2,2179,0,
2026-01-27T02:28:11Z,192.168.222.215,wikipedia.org,TXT,NOERROR,1,73366,0,
2026-01-17T16:20:18Z,192.168.40.213,github.com,MX,NOERROR,2,21943,0,
2026-01-02T13:18:19Z,192.168.182.124,microsoft.com,A,NOERROR,3,28579,0,
2026-01-22T07:30:45Z,10.146.11.180,amazon.in,AAAA,NXDOMAIN,0,51011,0,
2026-01-09T02:08:52Z,192.168.162.214,cloudflare.com,A,NOERROR,3,12176,0,
2026-01-22T07:34:39Z,192.168.131.85,tmlzavwjtv94y913.in,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-31T11:06:10Z,172.24.1.102,cloudflare.com,MX,NXDOMAIN,0,39972,0,
2026-01-31T14:24:47Z,192.168.83.11,wikipedia.org,CNAME,NOERROR,2,61412,0,
2026-01-25T06:59:27Z,178.67.117.189,stackoverflow.com,A,NOERROR,3,58015,0,
2026-01-11T03:41:49Z,192.168.235.151,google.com,A,NOERROR,3,39447,0,
2026-01-31T01:36:18Z,192.168.75.143,microsoft.com,A,NOERROR,2,52951,0,
2026-01-15T00:21:44Z,10.7.231.232,amazon.in,A,NOERROR,3,64986,0,
2026-01-15T18:40:37Z,10.136.17.100,github.com,A,NOERROR,2,25439,0,
2026-01-06T04:44:11Z,10.90.104.114,stackoverflow.com,AAAA,NOERROR,3,33186,0,
2026-01-15T11:52:43Z,10.46.194.200,github.com,A,NOERROR,3,13123,0,
2026-01-19T11:22:42Z,172.31.74.238,wikipedia.org,A,NOERROR,1,40212,0,
2026-01-10T00:21:25Z,198.29.179.46,amazon.in,A,NOERROR,2,3996,0,
2026-01-19T01:14:12Z,192.168.181.55,amazon.in,MX,NOERROR,1,50675,0,
2026-01-11T06:39:14Z,192.168.15.67,google.com,A,NOERROR,3,73923,0,
2026-01-04T21:48:40Z,192.168.200.9,stackoverflow.com,A,NOERROR,1,13437,0,
2026-01-11T17:07:58Z,192.168.235.151,cloudflare.com,A,NOERROR,1,81281,0,
2026-01-06T04:42:40Z,10.251.142.193,stackoverflow.com,A,NOERROR,2,70556,0,
2026-01-21T03:26:29Z,10.2.196.102,google.com,A,NOERROR,2,59597,0,
2026-01-08T11:42:13Z,10.160.188.165,github.com,AAAA,NOERROR,1,14256,0,
2026-01-20T19:25:31Z,172.21.112.61,stackoverflow.com,CNAME,NOERROR,3,36486,0,
2026-01-31T18:57:52Z,15.152.125.148,example.com,TXT,NOERROR,3,47271,0,
2026-01-23T11:35:31Z,10.90.104.114,amazon.in,A,NOERROR,3,1677,0,
2026-01-27T11:35:20Z,10.83.46.32,microsoft.com,A,NOERROR,2,61927,0,
2026-01-11T21:52:28Z,192.168.227.201,wikipedia.org,A,NOERROR,3,15264,0,
2026-01-20T20:17:56Z,172.17.160.105,github.com,A,NOERROR,1,47342,0,
2026-01-25T17:05:02Z,192.168.146.22,google.com,A,NOERROR,3,5736,0,
2026-01-05T04:07:25Z,192.168.176.29,example.com,AAAA,NXDOMAIN,0,65694,0,
2026-01-02T17:14:27Z,172.28.136.227,cloudflare.com,A,NOERROR,1,64045,0,
2026-01-17T01:27:10Z,192.168.85.210,v1blmmvoco2nxs57.in,A,NOERROR,2,67414,0,
2026-01-22T07:41:54Z,192.168.131.85,0t79d7dt6ue.com,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-22T07:37:30Z,192.168.131.85,oy1p8sgyfc1xch.net,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-14T09:41:44Z,192.168.131.197,github.com,AAAA,NOERROR,2,29359,0,
2026-01-25T12:43:24Z,10.236.63.131,example.com,CNAME,NOERROR,3,2902,0,
2026-01-16T22:16:53Z,192.168.119.241,github.com,A,NOERROR,1,44718,0,
2026-01-12T00:43:24Z,172.20.62.64,microsoft.com,A,NOERROR,2,42401,0,
2026-01-03T05:09:01Z,192.168.209.187,workspace.local,A,NOERROR,2,17941,0,
2026-01-03T03:18:19Z,192.168.46.51,stackoverflow.com,A,NOERROR,2,41172,0,
2026-01-28T07:51:09Z,192.168.200.9,wikipedia.org,A,NOERROR,2,69699,0,
2026-01-12T21:50:32Z,192.168.117.95,cloudflare.com,A,NOERROR,3,20640,0,
2026-01-01T21:43:26Z,186.207.177.183,github.com,A,NOERROR,3,6151,0,
2026-01-02T23:05:21Z,192.168.253.4,wikipedia.org,A,NOERROR,1,35308,0,
2026-01-25T12:09:32Z,192.168.131.197,github.com,A,NOERROR,1,25196,0,
2026-01-14T00:12:17Z,10.248.230.94,stackoverflow.com,A,NOERROR,3,30085,0,
2026-01-13T12:21:32Z,192.168.4.176,github.com,A,NOERROR,3,16309,0,
2026-01-22T07:25:48Z,192.168.131.85,tupu8quszd0.com,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-28T04:48:24Z,192.168.157.244,google.com,AAAA,NOERROR,2,83580,0,
2026-01-17T16:16:53Z,10.56.124.95,amazon.in,A,NXDOMAIN,0,67468,0,
2026-01-08T00:40:18Z,172.31.181.58,workspace.local,A,NOERROR,3,10310,0,
2026-01-10T03:18:50Z,192.168.184.133,cloudflare.com,A,NOERROR,1,39095,0,
2026-01-22T07:31:06Z,192.168.131.85,jmebrmgen3f.com,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-12T11:18:08Z,192.168.239.80,wikipedia.org,A,NOERROR,3,22996,0,
2026-01-20T06:05:41Z,10.154.151.7,example.com,A,NOERROR,3,57904,0,
2026-01-08T02:42:41Z,172.21.217.67,workspace.local,A,NOERROR,2,41133,0,
2026-01-16T08:50:48Z,192.168.238.236,microsoft.com,A,NOERROR,1,38374,0,
2026-01-09T12:56:03Z,10.165.71.98,google.com,AAAA,NOERROR,3,9408,0,
2026-01-24T16:08:59Z,89.105.202.152,example.com,MX,NOERROR,2,27267,0,
2026-01-05T00:21:39Z,10.141.221.182,workspace.local,A,NOERROR,3,32448,0,
2026-01-24T03:33:33Z,10.75.179.30,wikipedia.org,CNAME,NXDOMAIN,0,42541,0,
2026-01-29T05:06:17Z,172.16.219.152,microsoft.com,CNAME,NOERROR,1,15548,0,
2026-01-09T00:50:48Z,172.20.205.167,microsoft.com,TXT,NOERROR,3,76682,0,
2026-01-12T22:20:52Z,10.46.194.200,wikipedia.org,A,NXDOMAIN,0,74901,0,
2026-01-20T22:37:55Z,172.21.155.157,amazon.in,A,NOERROR,3,26439,0,
2026-01-28T19:39:55Z,10.58.223.183,wikipedia.org,MX,NOERROR,3,42639,0,
2026-01-28T16:05:32Z,10.50.28.86,cloudflare.com,A,NOERROR,3,46251,0,
2026-01-20T09:51:07Z,192.168.238.236,github.com,A,NOERROR,2,57652,0,
2026-01-09T06:30:47Z,192.168.30.101,github.com,A,NOERROR,3,46052,0,
2026-01-10T11:07:43Z,172.28.188.202,stackoverflow.com,TXT,NOERROR,3,72949,0,
2026-01-18T13:03:44Z,172.18.236.117,workspace.local,A,NOERROR,3,64514,0,
2026-01-10T06:34:26Z,10.7.231.232,workspace.local,MX,NOERROR,2,14529,0,
2026-01-22T07:45:39Z,192.168.131.85,7w8jfxy7fkx.net,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-22T16:26:32Z,10.46.194.200,wikipedia.org,A,NOERROR,3,12793,0,
2026-01-07T12:58:56Z,12.191.118.200,cloudflare.com,A,NOERROR,2,69217,0,
2026-01-08T01:22:47Z,192.168.234.29,github.com,AAAA,NOERROR,2,67760,0,
2026-01-15T18:47:31Z,10.92.58.192,workspace.local,A,NOERROR,3,49211,0,
2026-01-22T07:45:09Z,192.168.131.85,p2wmrtfk98zma.net,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-25T05:02:24Z,10.90.168.177,github.com,MX,NXDOMAIN,0,29680,0,
2026-01-24T08:12:31Z,10.206.5.132,google.com,A,NXDOMAIN,0,76013,0,
2026-01-26T10:43:45Z,172.30.246.64,example.com,A,NOERROR,2,23492,0,
2026-01-04T07:36:50Z,172.27.108.216,github.com,A,NOERROR,2,47046,0,
2026-01-22T18:18:05Z,172.28.170.236,cloudflare.com,A,NOERROR,3,60028,0,
2026-01-22T18:25:41Z,10.233.130.233,amazon.in,A,NOERROR,3,12587,0,
2026-01-06T07:08:32Z,192.168.103.29,cloudflare.com,A,NOERROR,3,3556,0,
2026-01-09T17:11:28Z,10.58.223.183,microsoft.com,A,NOERROR,1,49695,0,
2026-01-10T10:37:09Z,10.136.17.100,cloudflare.com,MX,NOERROR,3,22313,0,
2026-01-04T02:29:24Z,192.168.243.102,microsoft.com,A,NOERROR,2,1005,0,
2026-01-17T11:20:39Z,192.168.131.197,google.com,MX,NOERROR,3,28045,0,
2026-01-22T07:24:24Z,192.168.131.85,ai0fulaxlwk2.org,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-01T12:45:19Z,10.160.188.165,wikipedia.org,AAAA,NOERROR,1,27156,0,
2026-01-22T10:51:17Z,172.22.12.19,workspace.local,A,NOERROR,1,81361,0,
2026-01-18T17:19:21Z,60.215.72.246,wikipedia.org,A,NOERROR,3,39507,0,
2026-01-20T13:32:08Z,172.29.193.196,workspace.local,A,NOERROR,3,77166,0,
2026-01-22T09:19:53Z,172.31.133.209,cloudflare.com,CNAME,NOERROR,1,25004,0,
2026-01-16T15:37:53Z,192.168.30.101,microsoft.com,AAAA,NOERROR,2,58495,0,
2026-01-29T05:45:24Z,193.192.12.157,google.com,A,NOERROR,3,7018,0,
2026-01-19T16:28:07Z,214.110.145.251,google.com,AAAA,NOERROR,1,18151,0,
2026-01-08T17:54:28Z,192.168.187.175,cloudflare.com,A,NOERROR,1,45135,0,
2026-01-28T20:54:02Z,192.168.46.51,example.com,AAAA,NOERROR,2,69182,0,
2026-01-08T20:22:52Z,10.15.69.139,cloudflare.com,A,NOERROR,2,65661,0,
2026-01-24T19:46:19Z,10.215.79.66,wikipedia.org,A,NOERROR,2,12312,0,
2026-01-10T11:18:29Z,192.168.253.4,google.com,A,NOERROR,2,39463,0,
2026-01-05T08:58:17Z,192.168.145.86,amazon.in,A,NOERROR,2,51517,0,
2026-01-02T12:33:07Z,10.52.224.168,microsoft.com,A,NOERROR,3,38931,0,
2026-01-22T07:31:03Z,192.168.131.85,0b4y1kshudat5hs.in,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-07T10:20:53Z,192.168.90.110,github.com,A,NOERROR,1,85526,0,
2026-01-31T04:07:44Z,172.17.212.210,github.com,A,NOERROR,2,17944,0,
2026-01-17T15:22:55Z,192.168.234.173,wikipedia.org,A,NOERROR,1,31402,0,
2026-01-19T05:00:32Z,172.29.36.18,lbpck2ak3xz.net,TXT,NOERROR,1,64463,0,
2026-01-12T11:20:36Z,172.16.219.152,example.com,A,NOERROR,1,46159,0,
2026-01-03T06:29:12Z,172.21.217.67,google.com,A,NOERROR,2,80747,0,
2026-01-26T04:58:52Z,10.155.152.227,cloudflare.com,AAAA,NOERROR,1,23781,0,
2026-01-12T00:51:27Z,10.59.95.51,wikipedia.org,A,NOERROR,3,27620,0,
2026-01-15T02:35:27Z,172.19.5.78,stackoverflow.com,A,NOERROR,2,79396,0,
2026-01-24T11:21:04Z,10.2.196.102,github.com,A,NOERROR,1,45100,0,
2026-01-29T07:30:18Z,172.28.136.227,cloudflare.com,A,NOERROR,1,29680,0,
2026-01-11T19:29:40Z,192.168.15.67,wikipedia.org,A,NOERROR,2,12894,0,
2026-01-31T01:02:33Z,192.168.131.85,github.com,A,NOERROR,3,67266,0,
2026-01-16T17:09:39Z,172.18.36.139,cloudflare.com,AAAA,NOERROR,1,25318,0,
2026-01-22T07:20:39Z,192.168.131.85,d3z4o2uj15h9.in,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-17T10:09:01Z,192.168.4.176,example.com,A,NOERROR,1,61696,0,
2026-01-30T23:37:57Z,10.160.188.165,microsoft.com,A,NOERROR,3,2809,0,
2026-01-23T07:01:03Z,10.95.31.237,google.com,A,NOERROR,1,56332,0,
2026-01-12T16:47:53Z,192.168.99.150,wikipedia.org,A,NXDOMAIN,0,33486,0,
2026-01-22T19:26:33Z,192.168.187.175,amazon.in,A,NOERROR,3,63236,0,
2026-01-17T04:02:18Z,172.29.36.18,workspace.local,A,NOERROR,2,39592,0,
2026-01-23T19:41:14Z,192.168.145.86,microsoft.com,A,NOERROR,3,75280,0,
2026-01-11T15:36:37Z,172.21.130.50,google.com,A,NOERROR,3,61219,0,
2026-01-18T09:30:50Z,172.23.57.143,cloudflare.com,A,NOERROR,1,49241,0,
2026-01-12T17:36:12Z,10.139.212.34,wikipedia.org,A,NOERROR,2,39049,0,
2026-01-02T21:41:38Z,192.168.40.213,example.com,A,NOERROR,2,30396,0,
2026-01-22T07:39:18Z,192.168.131.85,m3urac4mpsxrq3059r.in,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-22T20:53:56Z,10.52.224.168,example.com,A,NOERROR,3,51856,0,
2026-01-13T17:09:45Z,172.31.181.58,github.com,A,NOERROR,1,4130,0,
2026-01-03T02:10:59Z,192.168.161.106,github.com,A,NOERROR,2,20042,0,
2026-01-11T03:08:25Z,192.168.240.56,stackoverflow.com,A,NOERROR,3,31516,0,
2026-01-08T05:54:15Z,219.217.12.55,stackoverflow.com,A,NOERROR,2,64733,0,
2026-01-11T18:14:30Z,172.21.48.183,workspace.local,A,NOERROR,1,22973,0,
2026-01-13T17:33:11Z,10.15.69.139,github.com,A,NOERROR,3,7053,0,
2026-01-27T22:31:58Z,192.168.200.9,stackoverflow.com,AAAA,NOERROR,1,23026,0,
2026-01-22T11:11:59Z,172.20.117.62,workspace.local,A,NOERROR,1,28632,0,
2026-01-04T16:37:27Z,192.168.84.115,github.com,A,NOERROR,1,30980,0,
2026-01-08T07:26:36Z,10.214.233.73,amazon.in,A,NOERROR,2,46791,0,
2026-01-22T07:05:33Z,192.168.131.85,znzwqbiqrj7x.net,A,NXDOMAIN,0,0,1,DGA_NXDOMAIN_BURST
2026-01-10T18:56:09Z,192.168.240.56,microsoft.com,A,NOERROR,1,78365,0,
2026-01-22T10:39:15Z,172.22.24.10,stackoverflow.com,A,NOERROR,3,52684,0,
2026-01-12T04:37:06Z,192.168.2.168,workspace.local,A,NOERROR,1,85560,0,
2026-01-24T07:18:03Z,192.168.157.244,stackoverflow.com,MX,NOERROR,2,63419,0,
2026-01-12T18:58:12Z,192.168.247.94,z63ndyuams.io,A,NOERROR,1,27361,0,
